Symbol, Date, High Price, Low Price, Closed Price
IBM,2015-03-20,155.831741,153.298279,155.717010
IBM,2015-03-23,158.078400,155.573608,157.390060
IBM,2015-03-24,157.638626,155.736145,155.831741
IBM,2015-03-25,155.908218,152.198853,152.198853
IBM,2015-03-26,154.158707,151.921600,153.527725
IBM,2015-03-27,153.824097,152.227539,153.346085
IBM,2015-03-30,156.405350,154.158707,155.516251
IBM,2015-03-31,155.191208,153.346085,153.441681
IBM,2015-04-01,153.556412,151.424469,152.179733
IBM,2015-04-02,155.391968,151.902481,153.393875
IBM,2015-04-06,155.640533,151.720840,154.913956
IBM,2015-04-07,156.634796,154.512421,154.942642
IBM,2015-04-08,156.357559,153.929260,154.732315
IBM,2015-04-09,155.325043,153.652008,155.200760
IBM,2015-04-10,156.147232,154.158707,155.697891
IBM,2015-04-13,156.787766,155.219879,155.238998
IBM,2015-04-14,155.583176,153.718933,155.162521
IBM,2015-04-15,157.705551,155.353729,156.912048
IBM,2015-04-16,156.768646,155.391968,155.956024
IBM,2015-04-17,154.741867,152.992355,153.604202
IBM,2015-04-20,159.311661,154.780121,158.852768
IBM,2015-04-21,160.019119,156.835571,157.036331
IBM,2015-04-22,158.699814,155.726578,158.087952
IBM,2015-04-23,164.349899,157.877625,162.753342
IBM,2015-04-24,163.336517,161.319305,162.313583
IBM,2015-04-27,163.948380,162.810699,163.221802
IBM,2015-04-28,167.007645,162.543015,166.271515
IBM,2015-04-29,167.428299,165.200760,166.730408
IBM,2015-04-30,166.615677,162.810699,163.757172
IBM,2015-05-01,166.347992,164.837479,166.032501
IBM,2015-05-04,168.546844,166.061188,166.319305
IBM,2015-05-05,166.567871,164.397705,165.468445
IBM,2015-05-06,166.395798,161.434036,162.571701
IBM,2015-05-07,164.416824,161.606125,163.470367
IBM,2015-05-08,165.707458,164.665390,165.086044
IBM,2015-05-11,165.382416,163.346085,163.594650
IBM,2015-05-12,163.948380,161.414917,163.049713
IBM,2015-05-13,165.143402,163.240921,164.703629
IBM,2015-05-14,166.730408,165.602295,166.395798
IBM,2015-05-15,166.739960,165.009567,165.640533
IBM,2015-05-18,165.860428,164.722748,165.449326
IBM,2015-05-19,166.108994,164.369019,165.850861
IBM,2015-05-20,166.768646,164.875717,166.118546
IBM,2015-05-21,166.481842,165.430206,165.717010
IBM,2015-05-22,165.764816,164.617584,164.646271
IBM,2015-05-26,164.550674,161.692154,162.648178
IBM,2015-05-27,164.894836,162.992355,164.435944
IBM,2015-05-28,164.282990,163.154877,164.158707
IBM,2015-05-29,163.814529,162.189301,162.189301
IBM,2015-06-01,163.518158,161.596558,162.695984
IBM,2015-06-02,162.954117,161.022949,162.189301
IBM,2015-06-03,164.015289,162.170166,162.447418
IBM,2015-06-04,163.097519,160.544937,160.975143
IBM,2015-06-05,161.481842,159.847031,160.038239
IBM,2015-06-08,159.923523,157.762909,158.068832
IBM,2015-06-09,158.718933,156.185471,158.393875
IBM,2015-06-10,161.940720,158.757172,161.491394
